loan_id,customer_id,loan_type,loan_amount,outstanding_balance,interest_rate,term_months,delinquency_status,origination_date,monthly_payment,branch_id,source_system,created_at
LN0001861,CUST002642,MORTGAGE,594807.81,567936.14,3.73,48,CURRENT,2020-01-22,12896.71,BR025,LOAN_ORIGINATION_v2.1,2020-01-22 17:45:55
LN0001862,CUST001885,AUTO,11413.4,9409.66,24.64,120,CURRENT,2022-01-19,116.91,BR023,LOAN_ORIGINATION_v2.1,2022-01-19 16:04:00
LN0001863,CUST004340,AUTO,40091.13,36378.98,5.83,12,CURRENT,2022-07-29,4213.75,BR013,LOAN_ORIGINATION_v2.1,2022-07-29 00:35:57
LN0001864,CUST001768,PERSONAL,34197.11,19292.28,22.26,120,CURRENT,2018-12-30,366.76,BR002,LOAN_ORIGINATION_v2.1,2018-12-30 13:20:37
LN0001865,CUST001375,AUTO,57724.2,26685.25,21.95,12,90_DPD,2018-06-19,5797.55,BR012,LOAN_ORIGINATION_v2.1,2018-06-19 20:00:26
LN0001866,CUST000034,AUTO,58423.39,51410.38,22.71,48,CURRENT,2020-12-12,1269.61,BR009,LOAN_ORIGINATION_v2.1,2020-12-12 04:48:31
LN0001867,CUST001001,MORTGAGE,265079.42,70103.87,7.4,84,CURRENT,2021-09-17,3859.18,BR018,LOAN_ORIGINATION_v2.1,2021-09-17 00:10:38
LN0001868,CUST004396,CREDIT_LINE,8073.95,5326.47,20.12,48,CURRENT,2018-09-18,201.31,BR015,LOAN_ORIGINATION_v2.1,2018-09-18 17:37:06
LN0001869,CUST002667,AUTO,42182.71,13271.58,5.2,12,CURRENT,2019-10-11,3860.23,BR002,LOAN_ORIGINATION_v2.1,2019-10-11 03:03:11
LN0001870,CUST001135,AUTO,27905.92,20581.76,3.78,84,CURRENT,2021-09-14,413.66,BR014,LOAN_ORIGINATION_v2.1,2021-09-14 14:24:26
LN0001871,CUST004889,CREDIT_LINE,16444.36,9324.05,13.92,36,CURRENT,2018-07-17,567.37,BR021,LOAN_ORIGINATION_v2.1,2018-07-17 21:59:58
LN0001872,CUST003416,MORTGAGE,315756.38,226761.16,15.92,12,CURRENT,2019-08-16,32887.24,BR005,LOAN_ORIGINATION_v2.1,2019-08-16 15:12:06
LN0001873,CUST001800,MORTGAGE,243264.37,218998.47,20.81,180,CURRENT,2022-08-21,1658.68,BR019,LOAN_ORIGINATION_v2.1,2022-08-21 22:57:00
LN0001874,CUST001530,AUTO,36802.88,29542.85,7.52,12,CURRENT,2019-12-30,3398.7,BR003,LOAN_ORIGINATION_v2.1,2019-12-30 18:37:00
LN0001875,CUST003105,AUTO,10698.08,6458.11,7.58,12,CURRENT,2021-04-05,917.17,BR021,LOAN_ORIGINATION_v2.1,2021-04-05 22:46:22
LN0001876,CUST002639,AUTO,22972.41,17685.63,14.85,84,CURRENT,2022-08-25,295.1,BR018,LOAN_ORIGINATION_v2.1,2022-08-25 07:15:17
LN0001877,CUST002656,MORTGAGE,586103.49,372065.72,8.7,12,CLOSED,2020-04-26,61003.16,BR012,LOAN_ORIGINATION_v2.1,2020-04-26 03:08:52
LN0001878,CUST000228,CREDIT_LINE,11746.86,10736.92,17.29,36,CLOSED,2023-04-18,393.59,BR012,LOAN_ORIGINATION_v2.1,2023-04-18 03:01:14
LN0001879,CUST001296,MORTGAGE,317826.51,42347.16,12.08,180,CURRENT,2022-07-04,1780.24,BR024,LOAN_ORIGINATION_v2.1,2022-07-04 01:32:19
LN0001880,CUST003992,MORTGAGE,273191.29,94249.28,11.91,60,CURRENT,2018-01-22,4567.55,BR004,LOAN_ORIGINATION_v2.1,2018-01-22 01:30:48
LN0001881,CUST001976,MORTGAGE,542573.42,79959.95,11.98,84,CURRENT,2019-11-19,7188.09,BR002,LOAN_ORIGINATION_v2.1,2019-11-19 03:35:31
LN0001882,CUST002838,PERSONAL,41668.66,27327.01,21.43,84,60_DPD,2018-04-01,591.88,BR023,LOAN_ORIGINATION_v2.1,2018-04-01 09:23:14
LN0001883,CUST002705,AUTO,26800.26,22605.27,13.74,48,CURRENT,2022-07-29,599.99,BR004,LOAN_ORIGINATION_v2.1,2022-07-29 23:15:33
LN0001884,CUST002028,CREDIT_LINE,8055.38,4152.57,22.33,48,60_DPD,2020-04-08,169.92,BR007,LOAN_ORIGINATION_v2.1,2020-04-08 03:35:17
LN0001885,CUST004681,MORTGAGE,159251.21,131736.51,3.89,120,CURRENT,2022-10-27,1382.07,BR014,LOAN_ORIGINATION_v2.1,2022-10-27 02:53:48
LN0001886,CUST001977,CREDIT_LINE,7163.75,1923.92,18.02,60,CURRENT,2018-08-10,122.28,BR003,LOAN_ORIGINATION_v2.1,2018-08-10 08:30:33
LN0001887,CUST003878,PERSONAL,29463.47,20130.37,19.87,120,CURRENT,2019-02-11,281.25,BR007,LOAN_ORIGINATION_v2.1,2019-02-11 06:52:52
LN0001888,CUST000324,CREDIT_LINE,23329.22,22245.32,20.45,48,CURRENT,2018-12-05,618.16,BR018,LOAN_ORIGINATION_v2.1,2018-12-05 20:37:27
LN0001889,CUST001879,MORTGAGE,598284.33,194383.48,14.98,36,30_DPD,2021-02-23,16684.14,BR010,LOAN_ORIGINATION_v2.1,2021-02-23 12:48:28
LN0001890,CUST004395,AUTO,53611.6,26734.89,17.1,360,30_DPD,2019-07-16,167.54,BR013,LOAN_ORIGINATION_v2.1,2019-07-16 07:54:14
LN0001891,CUST004018,CREDIT_LINE,22730.01,17828.76,4.23,120,CURRENT,2021-05-05,208.38,BR018,LOAN_ORIGINATION_v2.1,2021-05-05 00:47:32
LN0001892,CUST000304,MORTGAGE,105802.73,65406.32,11.01,360,90_DPD,2021-01-24,360.35,BR018,LOAN_ORIGINATION_v2.1,2021-01-24 10:25:38
LN0001893,CUST004157,MORTGAGE,323942.17,298538.28,21.84,12,CURRENT,2021-03-03,32539.43,BR023,LOAN_ORIGINATION_v2.1,2021-03-03 05:10:37
LN0001894,CUST002742,PERSONAL,48630.78,9525.88,17.16,360,CLOSED,2021-11-11,153.49,BR023,LOAN_ORIGINATION_v2.1,2021-11-11 16:55:09
LN0001895,CUST001234,PERSONAL,31341.93,27954.55,24.56,60,60_DPD,2018-11-28,540.3,BR022,LOAN_ORIGINATION_v2.1,2018-11-28 06:41:01
LN0001896,CUST003464,PERSONAL,32095.49,11040.52,12.23,60,90_DPD,2018-12-21,640.49,BR011,LOAN_ORIGINATION_v2.1,2018-12-21 15:41:08
LN0001897,CUST001237,MORTGAGE,316154.93,278503.91,12.24,12,CURRENT,2018-04-21,33012.49,BR013,LOAN_ORIGINATION_v2.1,2018-04-21 09:34:36
LN0001898,CUST002625,AUTO,38570.76,33595.32,10.24,60,CURRENT,2021-01-29,792.75,BR021,LOAN_ORIGINATION_v2.1,2021-01-29 19:20:12
LN0001899,CUST003681,PERSONAL,11771.77,5770.56,16.49,120,90_DPD,2022-03-22,116.29,BR002,LOAN_ORIGINATION_v2.1,2022-03-22 21:25:23
LN0001900,CUST004244,MORTGAGE,198889.27,61594.54,20.74,36,CURRENT,2020-05-24,6233.87,BR006,LOAN_ORIGINATION_v2.1,2020-05-24 19:35:25
LN0001901,CUST001433,AUTO,63431.9,41390.14,5.81,60,CURRENT,2022-05-05,1087.87,BR013,LOAN_ORIGINATION_v2.1,2022-05-05 16:06:38
LN0001902,CUST001015,CREDIT_LINE,13942.34,4128.76,10.7,120,CLOSED,2019-12-28,139.16,BR025,LOAN_ORIGINATION_v2.1,2019-12-28 01:42:24
LN0001903,CUST002060,MORTGAGE,125085.23,83426.02,5.16,24,CLOSED,2021-01-25,5752.11,BR004,LOAN_ORIGINATION_v2.1,2021-01-25 20:45:57
LN0001904,CUST002850,PERSONAL,47365.79,25418.0,9.72,36,CURRENT,2018-01-15,1436.78,BR019,LOAN_ORIGINATION_v2.1,2018-01-15 23:22:15
LN0001905,CUST000314,PERSONAL,22835.12,18104.51,22.6,48,30_DPD,2019-06-30,544.61,BR013,LOAN_ORIGINATION_v2.1,2019-06-30 21:58:27
LN0001906,CUST003599,MORTGAGE,443445.64,108391.91,7.16,360,CURRENT,2021-06-19,1357.85,BR017,LOAN_ORIGINATION_v2.1,2021-06-19 11:40:39
LN0001907,CUST002826,CREDIT_LINE,23358.46,4861.08,17.14,48,30_DPD,2020-04-29,588.28,BR022,LOAN_ORIGINATION_v2.1,2020-04-29 07:29:01
LN0001908,CUST001354,AUTO,8861.07,4450.8,4.09,60,CURRENT,2021-10-22,174.71,BR005,LOAN_ORIGINATION_v2.1,2021-10-22 02:37:19
LN0001909,CUST003117,AUTO,31932.63,14899.56,12.94,84,CURRENT,2022-02-22,472.53,BR002,LOAN_ORIGINATION_v2.1,2022-02-22 09:03:24
LN0001910,CUST003288,AUTO,36886.79,12404.58,10.57,60,CURRENT,2020-01-25,621.71,BR011,LOAN_ORIGINATION_v2.1,2020-01-25 17:06:44
LN0001911,CUST000130,MORTGAGE,242878.64,87546.48,11.43,36,CURRENT,2022-12-23,8685.99,BR008,LOAN_ORIGINATION_v2.1,2022-12-23 14:50:26
LN0001912,CUST003383,MORTGAGE,210573.03,181178.62,5.37,120,CURRENT,2018-07-27,2223.7,BR021,LOAN_ORIGINATION_v2.1,2018-07-27 03:28:48
LN0001913,CUST000577,PERSONAL,13344.07,5008.61,8.06,60,CURRENT,2018-12-31,268.38,BR012,LOAN_ORIGINATION_v2.1,2018-12-31 10:48:21
LN0001914,CUST001882,PERSONAL,1983.45,1292.65,9.43,120,CLOSED,2021-01-21,17.07,BR022,LOAN_ORIGINATION_v2.1,2021-01-21 15:45:38
LN0001915,CUST000647,CREDIT_LINE,24846.41,7580.89,13.71,180,90_DPD,2020-12-25,159.47,BR001,LOAN_ORIGINATION_v2.1,2020-12-25 14:19:20
LN0001916,CUST000206,PERSONAL,5342.88,3560.29,14.39,24,CURRENT,2020-04-09,223.01,BR004,LOAN_ORIGINATION_v2.1,2020-04-09 22:38:09
LN0001917,CUST002536,AUTO,35469.58,32392.71,5.68,60,CURRENT,2018-11-14,608.65,BR019,LOAN_ORIGINATION_v2.1,2018-11-14 07:33:24
LN0001918,CUST001113,CREDIT_LINE,16461.92,13125.46,15.16,360,60_DPD,2020-10-12,50.99,BR002,LOAN_ORIGINATION_v2.1,2020-10-12 14:48:56
LN0001919,CUST003187,CREDIT_LINE,11941.48,5776.16,5.17,120,60_DPD,2023-01-22,100.99,BR009,LOAN_ORIGINATION_v2.1,2023-01-22 21:03:08
LN0001920,CUST003893,MORTGAGE,350639.58,296290.09,10.18,120,CURRENT,2018-08-02,3332.6,BR006,LOAN_ORIGINATION_v2.1,2018-08-02 01:57:02
LN0001921,CUST003003,CREDIT_LINE,16477.43,8405.26,3.88,12,CURRENT,2018-03-14,1759.12,BR009,LOAN_ORIGINATION_v2.1,2018-03-14 01:41:43
LN0001922,CUST000771,MORTGAGE,81667.37,35925.01,3.56,12,CURRENT,2018-03-10,8283.23,BR022,LOAN_ORIGINATION_v2.1,2018-03-10 00:45:05
LN0001923,CUST001559,PERSONAL,3331.33,1770.49,8.03,360,CURRENT,2018-09-17,10.62,BR013,LOAN_ORIGINATION_v2.1,2018-09-17 20:56:53
LN0001924,CUST002423,MORTGAGE,597236.73,149126.94,20.31,36,CURRENT,2021-11-20,18713.68,BR011,LOAN_ORIGINATION_v2.1,2021-11-20 18:46:45
LN0001925,CUST002875,MORTGAGE,512197.27,461768.83,10.63,120,CURRENT,2019-03-31,4862.88,BR012,LOAN_ORIGINATION_v2.1,2019-03-31 01:06:14
LN0001926,CUST004677,MORTGAGE,518543.49,405427.66,17.62,120,CURRENT,2019-05-26,5085.67,BR002,LOAN_ORIGINATION_v2.1,2019-05-26 11:28:54
LN0001927,CUST004949,CREDIT_LINE,20496.51,19784.16,15.61,48,90_DPD,2020-12-04,525.5,BR012,LOAN_ORIGINATION_v2.1,2020-12-04 16:49:26
LN0001928,CUST003461,MORTGAGE,432064.28,158299.87,12.54,120,CURRENT,2020-12-13,4490.55,BR023,LOAN_ORIGINATION_v2.1,2020-12-13 05:19:36
LN0001929,CUST001444,MORTGAGE,372065.95,193603.37,22.46,36,CURRENT,2021-11-25,10613.33,BR021,LOAN_ORIGINATION_v2.1,2021-11-25 04:09:22
LN0001930,CUST001711,PERSONAL,6608.25,1202.8,4.98,60,CURRENT,2021-04-16,113.08,BR007,LOAN_ORIGINATION_v2.1,2021-04-16 14:18:08
LN0001931,CUST003162,AUTO,31933.7,23258.02,23.36,36,90_DPD,2018-06-03,933.17,BR002,LOAN_ORIGINATION_v2.1,2018-06-03 10:11:17
LN0001932,CUST003387,MORTGAGE,146126.23,36608.87,14.69,36,CURRENT,2022-11-23,5095.26,BR020,LOAN_ORIGINATION_v2.1,2022-11-23 00:10:13
LN0001933,CUST001051,CREDIT_LINE,5096.85,4747.28,9.96,84,60_DPD,2023-01-29,70.91,BR006,LOAN_ORIGINATION_v2.1,2023-01-29 12:29:35
LN0001934,CUST000808,MORTGAGE,113174.16,99647.0,10.42,60,CURRENT,2022-02-08,2238.59,BR015,LOAN_ORIGINATION_v2.1,2022-02-08 08:18:58
LN0001935,CUST000818,AUTO,28874.41,16268.48,20.2,36,CURRENT,2018-11-14,1015.57,BR022,LOAN_ORIGINATION_v2.1,2018-11-14 07:40:57
LN0001936,CUST003428,MORTGAGE,306532.91,148773.31,12.26,48,CURRENT,2022-07-24,7256.01,BR007,LOAN_ORIGINATION_v2.1,2022-07-24 12:19:06
LN0001937,CUST003338,MORTGAGE,81691.54,54297.68,8.77,36,CURRENT,2019-06-05,2904.22,BR017,LOAN_ORIGINATION_v2.1,2019-06-05 21:02:16
LN0001938,CUST001667,AUTO,52803.49,8782.67,9.67,36,CURRENT,2020-03-24,1829.58,BR011,LOAN_ORIGINATION_v2.1,2020-03-24 03:18:57
LN0001939,CUST002195,MORTGAGE,483266.27,173823.48,14.38,180,CURRENT,2020-10-27,2870.92,BR014,LOAN_ORIGINATION_v2.1,2020-10-27 01:53:41
LN0001940,CUST001547,CREDIT_LINE,24279.31,10338.5,11.49,36,CURRENT,2022-10-12,681.69,BR007,LOAN_ORIGINATION_v2.1,2022-10-12 20:22:14
LN0001941,CUST001887,CREDIT_LINE,17386.59,16830.66,11.06,36,CURRENT,2020-11-21,581.52,BR010,LOAN_ORIGINATION_v2.1,2020-11-21 04:07:42
LN0001942,CUST004161,PERSONAL,21578.86,20663.25,19.05,120,CURRENT,2018-03-08,223.48,BR024,LOAN_ORIGINATION_v2.1,2018-03-08 00:39:49
LN0001943,CUST004010,CREDIT_LINE,24317.03,4664.15,11.19,180,30_DPD,2020-03-05,151.92,BR004,LOAN_ORIGINATION_v2.1,2020-03-05 14:30:48
LN0001944,CUST003244,MORTGAGE,104140.68,85472.37,21.11,12,CURRENT,2018-08-27,10995.92,BR023,LOAN_ORIGINATION_v2.1,2018-08-27 17:16:24
LN0001945,CUST001292,MORTGAGE,382706.59,99878.72,21.98,24,CURRENT,2021-02-03,18395.55,BR005,LOAN_ORIGINATION_v2.1,2021-02-03 00:11:42
LN0001946,CUST001330,MORTGAGE,368853.2,123780.33,6.22,24,CURRENT,2020-03-16,19144.28,BR021,LOAN_ORIGINATION_v2.1,2020-03-16 19:32:34
LN0001947,CUST000068,MORTGAGE,466786.51,170598.82,10.36,24,90_DPD,2019-02-01,20070.28,BR021,LOAN_ORIGINATION_v2.1,2019-02-01 11:36:20
LN0001948,CUST004474,MORTGAGE,247360.65,133488.07,22.02,120,CURRENT,2023-04-04,2370.57,BR002,LOAN_ORIGINATION_v2.1,2023-04-04 15:38:05
LN0001949,CUST002346,PERSONAL,48040.4,37730.94,5.66,84,CURRENT,2019-01-23,664.0,BR006,LOAN_ORIGINATION_v2.1,2019-01-23 07:12:01
LN0001950,CUST004341,MORTGAGE,170944.47,69048.56,20.54,48,CURRENT,2021-05-06,4288.37,BR007,LOAN_ORIGINATION_v2.1,2021-05-06 18:25:04
LN0001951,CUST000934,MORTGAGE,281185.59,50022.6,22.33,48,60_DPD,2022-10-15,6639.08,BR019,LOAN_ORIGINATION_v2.1,2022-10-15 00:45:13
LN0001952,CUST002373,AUTO,18031.34,7548.04,10.82,24,CURRENT,2022-08-31,969.26,BR018,LOAN_ORIGINATION_v2.1,2022-08-31 04:15:50
LN0001953,CUST002635,PERSONAL,22414.96,2374.58,7.41,120,CURRENT,2019-05-18,210.86,BR001,LOAN_ORIGINATION_v2.1,2019-05-18 04:51:47
LN0001954,CUST003647,CREDIT_LINE,14790.35,7250.7,16.55,360,CURRENT,2018-02-15,50.01,BR001,LOAN_ORIGINATION_v2.1,2018-02-15 04:24:22
LN0001955,CUST001090,AUTO,39958.92,24476.96,16.54,120,CURRENT,2022-03-20,385.4,BR004,LOAN_ORIGINATION_v2.1,2022-03-20 06:56:09
LN0001956,CUST000435,CREDIT_LINE,24955.65,15117.23,21.08,60,CURRENT,2019-01-19,449.98,BR004,LOAN_ORIGINATION_v2.1,2019-01-19 04:16:43
LN0001957,CUST000248,MORTGAGE,580873.46,76968.76,9.71,12,CURRENT,2018-09-17,50048.23,BR011,LOAN_ORIGINATION_v2.1,2018-09-17 08:04:53
LN0001958,CUST002937,AUTO,30597.83,8863.22,7.89,180,CURRENT,2019-11-08,194.14,BR005,LOAN_ORIGINATION_v2.1,2019-11-08 12:11:37
LN0001959,CUST000277,AUTO,54451.51,25459.39,12.84,120,CURRENT,2023-02-22,574.59,BR018,LOAN_ORIGINATION_v2.1,2023-02-22 05:28:10
LN0001960,CUST004144,AUTO,38742.23,6300.95,11.78,48,90_DPD,2020-04-14,821.51,BR022,LOAN_ORIGINATION_v2.1,2020-04-14 10:58:20
LN0001961,CUST003452,PERSONAL,18372.04,13424.38,8.94,60,CURRENT,2018-09-19,378.5,BR013,LOAN_ORIGINATION_v2.1,2018-09-19 16:36:37
LN0001962,CUST004051,PERSONAL,34536.12,5883.39,10.8,48,CURRENT,2020-06-20,733.83,BR002,LOAN_ORIGINATION_v2.1,2020-06-20 13:23:10
LN0001963,CUST001994,CREDIT_LINE,17167.96,6823.96,12.4,180,CURRENT,2019-03-24,113.39,BR019,LOAN_ORIGINATION_v2.1,2019-03-24 01:52:31
LN0001964,CUST003311,PERSONAL,27852.27,18023.56,24.75,180,60_DPD,2023-03-10,168.63,BR009,LOAN_ORIGINATION_v2.1,2023-03-10 15:49:34
LN0001965,CUST004695,CREDIT_LINE,5114.34,4051.72,7.09,60,CURRENT,2020-03-24,94.08,BR018,LOAN_ORIGINATION_v2.1,2020-03-24 05:03:51
LN0001966,CUST001067,AUTO,32182.93,6331.6,4.46,360,CURRENT,2018-01-16,106.92,BR024,LOAN_ORIGINATION_v2.1,2018-01-16 04:59:34
LN0001967,CUST004354,PERSONAL,41586.64,16022.05,20.65,24,CURRENT,2022-12-22,1786.75,BR001,LOAN_ORIGINATION_v2.1,2022-12-22 18:01:00
LN0001968,CUST003938,AUTO,11396.28,7962.7,18.63,12,CURRENT,2020-12-19,1086.22,BR009,LOAN_ORIGINATION_v2.1,2020-12-19 05:48:15
LN0001969,CUST001429,PERSONAL,48543.52,39089.1,8.97,48,90_DPD,2021-06-01,1063.43,BR014,LOAN_ORIGINATION_v2.1,2021-06-01 12:56:32
LN0001970,CUST003379,MORTGAGE,150541.69,109808.89,19.4,48,CURRENT,2020-04-09,3456.72,BR020,LOAN_ORIGINATION_v2.1,2020-04-09 08:34:32
LN0001971,CUST002395,CREDIT_LINE,10247.0,3362.6,15.04,36,CURRENT,2020-06-17,308.82,BR021,LOAN_ORIGINATION_v2.1,2020-06-17 15:01:05
LN0001972,CUST000616,MORTGAGE,271054.18,155891.46,10.75,120,CURRENT,2020-01-08,2565.21,BR014,LOAN_ORIGINATION_v2.1,2020-01-08 05:38:46
LN0001973,CUST000470,AUTO,18084.9,10729.33,15.3,24,CURRENT,2022-11-01,822.86,BR025,LOAN_ORIGINATION_v2.1,2022-11-01 22:16:40
LN0001974,CUST000006,AUTO,15006.99,12026.74,15.04,36,CURRENT,2020-03-17,477.92,BR006,LOAN_ORIGINATION_v2.1,2020-03-17 17:40:40
LN0001975,CUST004618,MORTGAGE,476161.84,307912.71,17.99,12,CURRENT,2021-12-25,50558.49,BR022,LOAN_ORIGINATION_v2.1,2021-12-25 04:06:01
LN0001976,CUST004502,MORTGAGE,120252.71,82307.35,8.57,84,CURRENT,2021-12-28,1489.68,BR012,LOAN_ORIGINATION_v2.1,2021-12-28 16:40:00
LN0001977,CUST003677,CREDIT_LINE,6361.48,645.91,11.87,180,CURRENT,2023-02-03,42.2,BR015,LOAN_ORIGINATION_v2.1,2023-02-03 15:42:51
LN0001978,CUST002069,PERSONAL,46130.47,12089.13,11.4,180,CURRENT,2022-09-06,294.13,BR002,LOAN_ORIGINATION_v2.1,2022-09-06 20:22:28
LN0001979,CUST004703,PERSONAL,16843.2,2060.44,7.79,48,60_DPD,2020-01-17,386.34,BR013,LOAN_ORIGINATION_v2.1,2020-01-17 01:07:06
LN0001980,CUST002623,AUTO,54048.36,42543.86,23.19,180,CURRENT,2020-04-23,383.5,BR008,LOAN_ORIGINATION_v2.1,2020-04-23 20:32:14
LN0001981,CUST002519,MORTGAGE,132206.82,73088.86,16.61,120,CLOSED,2018-10-12,1349.8,BR023,LOAN_ORIGINATION_v2.1,2018-10-12 02:10:11
LN0001982,CUST001703,MORTGAGE,153328.14,27326.27,10.0,48,CURRENT,2021-09-05,3762.62,BR020,LOAN_ORIGINATION_v2.1,2021-09-05 06:55:24
LN0001983,CUST004802,MORTGAGE,187299.46,60326.86,11.15,24,CURRENT,2020-08-24,8606.29,BR023,LOAN_ORIGINATION_v2.1,2020-08-24 19:23:10
LN0001984,CUST003527,AUTO,36279.94,13623.47,22.45,120,CURRENT,2019-10-06,332.15,BR024,LOAN_ORIGINATION_v2.1,2019-10-06 14:37:49
LN0001985,CUST003191,CREDIT_LINE,8458.12,6592.09,6.42,360,CURRENT,2019-07-25,25.79,BR007,LOAN_ORIGINATION_v2.1,2019-07-25 21:28:25
LN0001986,CUST004048,PERSONAL,26064.21,21932.57,16.3,36,30_DPD,2020-09-24,847.4,BR023,LOAN_ORIGINATION_v2.1,2020-09-24 07:05:41
LN0001987,CUST000878,MORTGAGE,521402.34,266159.31,15.31,180,CLOSED,2021-01-08,3088.91,BR006,LOAN_ORIGINATION_v2.1,2021-01-08 20:03:22
LN0001988,CUST004322,MORTGAGE,395860.55,144402.03,24.01,120,CURRENT,2018-01-01,3441.02,BR023,LOAN_ORIGINATION_v2.1,2018-01-01 09:11:41
LN0001989,CUST003519,CREDIT_LINE,18583.01,6556.1,6.84,84,CURRENT,2018-08-26,251.77,BR007,LOAN_ORIGINATION_v2.1,2018-08-26 01:06:22
LN0001990,CUST002402,MORTGAGE,572203.19,112349.92,7.73,12,CURRENT,2020-11-03,47983.07,BR007,LOAN_ORIGINATION_v2.1,2020-11-03 18:11:28
LN0001991,CUST001006,PERSONAL,28985.04,25480.52,18.02,24,CURRENT,2020-02-25,1551.38,BR021,LOAN_ORIGINATION_v2.1,2020-02-25 02:05:29
LN0001992,CUST001515,AUTO,54804.59,13724.09,23.54,60,30_DPD,2021-07-08,964.79,BR013,LOAN_ORIGINATION_v2.1,2021-07-08 10:14:10
LN0001993,CUST004824,CREDIT_LINE,6906.75,1950.67,13.95,60,CURRENT,2020-08-31,147.73,BR016,LOAN_ORIGINATION_v2.1,2020-08-31 08:43:09
LN0001994,CUST003588,PERSONAL,22241.48,11819.3,21.88,120,CURRENT,2020-08-08,218.48,BR014,LOAN_ORIGINATION_v2.1,2020-08-08 00:26:21
LN0001995,CUST000861,PERSONAL,1233.56,352.2,6.35,48,CURRENT,2018-10-04,30.02,BR024,LOAN_ORIGINATION_v2.1,2018-10-04 12:03:10
LN0001996,CUST003834,AUTO,15685.76,1585.05,17.27,180,CURRENT,2018-10-22,109.65,BR004,LOAN_ORIGINATION_v2.1,2018-10-22 00:26:33
LN0001997,CUST001257,PERSONAL,19855.56,13120.2,21.92,60,CURRENT,2020-07-10,361.52,BR015,LOAN_ORIGINATION_v2.1,2020-07-10 12:52:14
LN0001998,CUST003098,AUTO,62200.22,50792.45,15.21,12,CURRENT,2021-07-15,5690.72,BR023,LOAN_ORIGINATION_v2.1,2021-07-15 20:55:04
LN0001999,CUST002598,MORTGAGE,95209.54,84984.6,21.57,360,CLOSED,2021-07-24,300.84,BR011,LOAN_ORIGINATION_v2.1,2021-07-24 22:51:24
LN0002000,CUST004600,PERSONAL,4509.94,2746.77,11.67,12,CURRENT,2018-09-20,481.32,BR020,LOAN_ORIGINATION_v2.1,2018-09-20 22:24:26
LN0002001,CUST000413,MORTGAGE,537773.8,515114.98,13.21,84,CURRENT,2019-05-06,8151.95,BR017,LOAN_ORIGINATION_v2.1,2019-05-06 23:07:54
LN0002002,CUST000366,MORTGAGE,540207.75,146994.49,20.99,12,60_DPD,2021-08-08,48023.21,BR024,LOAN_ORIGINATION_v2.1,2021-08-08 22:55:47
LN0002003,CUST001331,PERSONAL,24649.29,6547.06,6.45,24,CURRENT,2018-08-10,1283.23,BR021,LOAN_ORIGINATION_v2.1,2018-08-10 04:25:56
LN0002004,CUST003862,MORTGAGE,201865.16,136176.01,21.39,84,CURRENT,2022-06-29,2994.92,BR023,LOAN_ORIGINATION_v2.1,2022-06-29 22:42:58
LN0002005,CUST002046,PERSONAL,30034.46,15564.68,6.66,12,CURRENT,2019-04-24,2656.54,BR012,LOAN_ORIGINATION_v2.1,2019-04-24 15:20:03
LN0002006,CUST004196,PERSONAL,8354.75,5477.03,11.22,360,CURRENT,2019-11-28,24.04,BR008,LOAN_ORIGINATION_v2.1,2019-11-28 21:41:10
LN0002007,CUST000773,PERSONAL,49602.17,39026.42,13.59,180,30_DPD,2022-12-15,320.3,BR022,LOAN_ORIGINATION_v2.1,2022-12-15 23:04:39
LN0002008,CUST001228,AUTO,16968.04,7652.92,12.9,180,CURRENT,2022-09-09,98.69,BR013,LOAN_ORIGINATION_v2.1,2022-09-09 19:31:00
LN0002009,CUST001877,MORTGAGE,366707.07,79653.51,20.06,36,30_DPD,2020-06-29,12502.58,BR014,LOAN_ORIGINATION_v2.1,2020-06-29 11:21:27
LN0002010,CUST003206,MORTGAGE,238386.83,104681.0,13.37,360,CURRENT,2020-03-19,840.66,BR005,LOAN_ORIGINATION_v2.1,2020-03-19 11:16:56
LN0002011,CUST004223,PERSONAL,19724.08,13971.44,24.42,60,CURRENT,2018-07-20,358.2,BR019,LOAN_ORIGINATION_v2.1,2018-07-20 15:53:40
LN0002012,CUST000218,PERSONAL,7044.7,1599.87,7.22,180,CURRENT,2022-04-21,40.07,BR007,LOAN_ORIGINATION_v2.1,2022-04-21 06:36:20
LN0002013,CUST004589,MORTGAGE,82447.89,76666.81,8.19,48,CURRENT,2020-04-24,1866.88,BR003,LOAN_ORIGINATION_v2.1,2020-04-24 02:16:53
LN0002014,CUST004194,AUTO,39333.58,24850.69,8.85,180,CURRENT,2018-08-23,259.53,BR001,LOAN_ORIGINATION_v2.1,2018-08-23 10:52:44
LN0002015,CUST004642,CREDIT_LINE,18949.52,2795.39,9.57,84,CURRENT,2020-05-18,284.69,BR015,LOAN_ORIGINATION_v2.1,2020-05-18 13:50:31
LN0002016,CUST001173,MORTGAGE,517054.95,464394.29,24.23,360,CURRENT,2019-06-01,1660.36,BR021,LOAN_ORIGINATION_v2.1,2019-06-01 00:41:54
LN0002017,CUST004957,MORTGAGE,561525.86,396861.6,16.22,24,CLOSED,2021-06-25,30146.2,BR006,LOAN_ORIGINATION_v2.1,2021-06-25 20:01:02
LN0002018,CUST000661,MORTGAGE,110272.88,108461.46,5.96,84,90_DPD,2022-06-23,1569.43,BR008,LOAN_ORIGINATION_v2.1,2022-06-23 22:43:21
